date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,target_energy,hour,day,month,day_of_week,is_weekend,week_of_year,hour_sin,hour_cos,lag_10min,lag_20min,lag_30min,lag_1hour,lag_2hours,lag_1day,lag_1week,rolling_mean_30min,rolling_std_30min,rolling_mean_1hour,rolling_std_1hour,rolling_mean_2hours,rolling_std_2hours,T_out_change_1h,RH_out_change_1h
2016-02-19 10:20:00,170,0,19.6,36.863333333333294,18.32333333333329,36.5266666666667,19.7,36.7514285714286,18.32333333333329,35.0,17.5,40.09,0.866666666666667,86.53,17.2,30.29,19.16,38.29,17.39,36.212857142857104,2.63333333333333,760.7999999999998,87.6666666666667,2.333333333333329,21.666666666666696,0.766666666666667,350.0,10,19,2,4,0,7,0.49999999999999994,-0.8660254037844387,80.0,70.0,90.0,120.0,30.0,60.0,80.0,80.0,10.000000000050077,83.33333333333333,19.66384160500584,110.83333333333333,85.96599045641058,1.8333333333333302,-4.3333333333333
2016-02-19 10:30:00,700,0,19.6,36.863333333333294,18.463333333333296,36.4666666666667,19.7,36.834,18.39,35.0,17.5,39.9557142857143,1.26,86.73,17.2,30.29,19.15,38.2675,17.412,36.218,2.85,760.85,87.5,2.5,22.0,0.95,390.0,10,19,2,4,0,7,0.49999999999999994,-0.8660254037844387,170.0,80.0,70.0,70.0,50.0,70.0,80.0,106.66666666666667,55.07570547286951,91.66666666666667,39.20034013457997,122.5,83.4620218477197,1.7000000000000002,-3.5
2016-02-19 10:40:00,580,0,19.6,37.1,18.5,35.9666666666667,19.765714285714296,37.3,18.4266666666667,35.03,17.5,39.845,1.89,87.09,17.2,30.32333333333329,19.14,38.178,17.5,36.3685714285714,3.06666666666667,760.9,87.3333333333333,2.66666666666667,22.3333333333333,1.13333333333333,270.0,10,19,2,4,0,7,0.49999999999999994,-0.8660254037844387,700.0,170.0,80.0,70.0,60.0,50.0,50.0,316.6666666666667,335.0124375800602,196.66666666666666,249.45273433391506,176.66666666666666,183.3195587111771,1.56666666666667,-2.6666666666667
2016-02-19 10:50:00,320,10,19.6,37.03,18.56666666666669,35.8266666666667,19.996,38.0,18.5,35.1633333333333,17.5,39.79,2.16333333333333,87.09,17.2,30.4725,19.18,38.09,17.5,36.4,3.28333333333333,760.95,87.1666666666667,2.833333333333329,22.666666666666696,1.31666666666667,320.0,10,19,2,4,0,7,0.49999999999999994,-0.8660254037844387,580.0,700.0,170.0,90.0,200.0,130.0,60.0,483.3333333333333,277.9088579612627,281.6666666666667,282.37681680100235,220.0,212.38900844697912,1.43333333333333,-1.8333333333333002
2016-02-19 11:00:00,280,10,19.6,37.09,18.6,35.9333333333333,20.29285714285709,38.2385714285714,18.5,35.1633333333333,17.5,39.897142857142896,2.43333333333333,87.3966666666667,17.26,30.6333333333333,19.1333333333333,38.1633333333333,17.5,36.47,3.5,761.0,87.0,3.0,23.0,1.5,480.0,11,19,2,4,0,7,0.258819045102521,-0.9659258262890682,320.0,580.0,700.0,70.0,340.0,540.0,50.0,533.3333333333334,194.25069712444582,320.0,266.3080922540661,230.0,214.17919430403907,1.2999999999999998,-1.0
2016-02-19 11:10:00,260,10,19.6,37.03,18.6,36.06,20.64,38.2,18.4266666666667,35.03,17.54,40.2,2.63333333333333,87.79666666666668,17.2,30.6333333333333,19.1,38.1083333333333,17.5,36.936,3.7333333333333294,761.033333333333,86.6666666666667,3.16666666666667,24.0,1.66666666666667,610.0,11,19,2,4,0,7,0.258819045102521,-0.9659258262890682,280.0,320.0,580.0,80.0,150.0,510.0,50.0,393.3333333333333,162.89055630494232,355.0,239.3115124685818,225.0,212.0677421785957,1.3166666666666593,-1.1666666666666003
2016-02-19 11:20:00,350,0,19.6,37.1633333333333,18.6333333333333,36.36,20.8085714285714,38.0128571428571,18.39,35.0,17.6,40.6657142857143,3.03,88.06333333333329,17.26,30.76,19.16,38.09,17.5714285714286,37.7285714285714,3.966666666666669,761.0666666666668,86.3333333333333,3.333333333333329,25.0,1.8333333333333297,610.0,11,19,2,4,0,7,0.258819045102521,-0.9659258262890682,260.0,280.0,320.0,170.0,120.0,200.0,60.0,286.6666666666667,30.550504633048003,385.0,207.05071842425514,234.16666666666666,210.90533565099926,1.3333333333333388,-1.3333333333333997
2016-02-19 11:30:00,390,0,19.6,37.2,18.7,36.56,20.976,37.714,18.39,35.06,17.58,41.552,3.16333333333333,88.18999999999998,17.29,30.89,19.1,38.09,17.6,38.145,4.2,761.1,86.0,3.5,26.0,2.0,390.0,11,19,2,4,0,7,0.258819045102521,-0.9659258262890682,350.0,260.0,280.0,700.0,70.0,200.0,70.0,296.6666666666667,47.25815626253165,415.0,181.08009277665008,253.33333333333334,210.03607193801625,1.35,-1.5
2016-02-19 11:40:00,270,0,19.6,37.26,18.7,36.7,21.1714285714286,37.564285714285695,18.39,35.23,17.4685714285714,42.1685714285714,3.2,87.96666666666668,17.29,30.963333333333296,19.15,38.09,17.6,38.9114285714286,4.43333333333333,761.1333333333331,85.6666666666667,3.6666666666666714,27.0,2.16666666666667,340.0,11,19,2,4,0,7,0.258819045102521,-0.9659258262890682,390.0,350.0,260.0,580.0,70.0,180.0,650.0,333.3333333333333,66.58328118479713,363.3333333333333,116.04596790352886,280.0,204.89465142315987,1.36666666666666,-1.6666666666666003
2016-02-19 11:50:00,320,0,19.7,37.433333333333294,18.7,36.83333333333329,21.33,37.254,18.463333333333296,35.29,17.39,42.634,3.2225,87.95,17.3233333333333,31.033333333333296,19.18,38.558,17.6142857142857,39.9557142857143,4.66666666666667,761.1666666666669,85.3333333333333,3.8333333333333295,28.0,2.333333333333329,240.0,11,19,2,4,0,7,0.258819045102521,-0.9659258262890682,270.0,390.0,350.0,320.0,90.0,190.0,680.0,336.6666666666667,61.1010092660813,311.6666666666667,51.15336417741106,296.6666666666667,194.11024671250064,1.3833333333333395,-1.8333333333333997
2016-02-19 12:00:00,480,0,19.7,37.6333333333333,18.73,37.03,21.45285714285709,37.1528571428571,18.5,35.4633333333333,17.39,42.98,3.43,88.4933333333333,17.4633333333333,31.1666666666667,19.2,39.2,17.7,40.478,4.9,761.2,85.0,4.0,29.0,2.5,260.0,12,19,2,4,0,7,1.2246467991473532e-16,-1.0,320.0,270.0,390.0,280.0,70.0,100.0,390.0,326.6666666666667,60.277137733420794,311.6666666666667,51.15336417741106,315.8333333333333,182.8789134091105,1.4000000000000004,-2.0
2016-02-19 12:10:00,610,0,19.893333333333292,41.9666666666667,18.79,37.363333333333294,21.5,37.13,18.56666666666669,35.59,17.39,43.332,3.69333333333333,88.65999999999998,17.6333333333333,31.23,19.236,39.2,17.7,40.6942857142857,5.11666666666667,761.1666666666669,84.0,4.0,29.0,2.55,210.0,12,19,2,4,0,7,1.2246467991473532e-16,-1.0,480.0,320.0,270.0,260.0,80.0,240.0,310.0,356.6666666666667,109.69655114603056,345.0,82.15838362577603,350.0,170.6671401508582,1.3833333333333404,-2.6666666666667
2016-02-19 12:20:00,610,0,20.1,44.2333333333333,18.82333333333329,39.2333333333333,21.5285714285714,37.6214285714286,18.6333333333333,35.73,17.39,44.1714285714286,4.02666666666667,88.8666666666667,17.8266666666667,31.29,19.434,39.2,17.7,40.94,5.3333333333333295,761.1333333333331,83.0,4.0,29.0,2.6,140.0,12,19,2,4,0,7,1.2246467991473532e-16,-1.0,610.0,480.0,320.0,350.0,170.0,140.0,300.0,470.0,145.25839046333968,403.3333333333333,123.55835328567171,394.1666666666667,162.84171530177443,1.3666666666666605,-3.3333333333333
2016-02-19 12:30:00,390,0,20.2,42.1966666666667,18.963333333333296,40.1,21.815,39.1925,18.7,35.79,17.33,44.976,4.43,89.06333333333329,18.033333333333296,31.32333333333329,19.6,39.054,17.6714285714286,41.0228571428571,5.55,761.1,82.0,4.0,29.0,2.65,70.0,12,19,2,4,0,7,1.2246467991473532e-16,-1.0,610.0,610.0,480.0,390.0,700.0,100.0,140.0,566.6666666666666,75.05553499464997,446.6666666666667,144.8677557866721,430.8333333333333,157.21776058201607,1.3499999999999996,-4.0
2016-02-19 12:40:00,340,0,20.26,41.2566666666667,19.033333333333296,40.2,22.074,40.074,18.7,35.9,17.3471428571429,45.3128571428571,4.95666666666667,88.93,18.1666666666667,31.39,19.65,38.91666666666671,17.7,41.156,5.76666666666667,761.0666666666668,81.0,4.0,29.0,2.7,50.0,12,19,2,4,0,7,1.2246467991473532e-16,-1.0,390.0,610.0,610.0,270.0,580.0,90.0,280.0,536.6666666666666,127.01705922171716,446.6666666666667,144.8677557866721,405.0,132.49356759686623,1.3333333333333401,-4.6666666666667
2016-02-19 12:50:00,240,0,20.32333333333329,40.4233333333333,19.1,40.0666666666667,22.4685714285714,41.0614285714286,18.76,35.9666666666667,17.33,45.518,5.22666666666667,87.6333333333333,18.23,31.39,19.736,38.82,17.7,41.2642857142857,5.98333333333333,761.033333333333,80.0,4.0,29.0,2.75,50.0,12,19,2,4,0,7,1.2246467991473532e-16,-1.0,340.0,390.0,610.0,320.0,320.0,70.0,140.0,446.6666666666667,143.64307617610197,458.3333333333333,129.83322635853608,385.0,121.31851391350676,1.3166666666666602,-5.3333333333333
2016-02-19 13:00:00,260,0,20.39,39.89,19.1,39.723333333333294,22.7,41.6175,18.79,36.0,17.29,45.6214285714286,5.43333333333333,87.6333333333333,18.29,31.39,19.79,38.59,17.7,41.334,6.2,761.0,79.0,4.0,29.0,2.8,110.0,13,19,2,4,0,7,-0.2588190451025208,-0.9659258262890683,240.0,340.0,390.0,480.0,280.0,70.0,400.0,323.3333333333333,76.37626158260012,445.0,149.4991638772612,378.3333333333333,127.26731590227561,1.2999999999999998,-6.0
2016-02-19 13:10:00,210,0,20.39,39.49,19.1,39.3975,22.8975,42.025,18.7225,36.0675,17.29,45.59,5.72666666666667,86.7,18.29,31.39,19.79,38.50875,17.6571428571429,41.367142857142895,6.35,760.9333333333329,77.5,4.0,30.8333333333333,2.65,350.0,13,19,2,4,0,7,-0.2588190451025208,-0.9659258262890683,260.0,240.0,340.0,610.0,260.0,60.0,190.0,280.0,52.91502622129695,408.3333333333333,165.33803756748432,376.6666666666667,128.79393925134332,1.2333333333333298,-6.5
2016-02-19 13:20:00,140,0,20.39,39.23,19.1,39.0666666666667,23.02,42.14,18.7,36.09,17.29,45.59,5.86666666666667,85.09999999999998,18.29,31.39,19.79,38.4,17.7,41.5,6.5,760.866666666667,76.0,4.0,32.66666666666669,2.5,210.0,13,19,2,4,0,7,-0.2588190451025208,-0.9659258262890683,210.0,260.0,240.0,610.0,350.0,60.0,220.0,236.66666666666666,25.166114784248975,341.6666666666667,147.43360087397596,372.5,133.62940612686305,1.1666666666666705,-7.0
2016-02-19 13:30:00,70,0,20.39,39.4266666666667,19.1666666666667,38.4566666666667,23.0714285714286,41.2857142857143,18.76,35.9666666666667,17.29,45.554,6.09,83.3233333333333,18.29,31.39,19.79,38.29,17.7,41.5,6.65,760.7999999999998,74.5,4.0,34.5,2.35,50.0,13,19,2,4,0,7,-0.2588190451025208,-0.9659258262890683,140.0,210.0,260.0,390.0,390.0,70.0,390.0,203.33333333333334,60.277137733423324,263.3333333333333,90.03702941938293,355.0,149.63592179322794,1.1000000000000005,-7.5
2016-02-19 13:40:00,50,0,20.39,39.2333333333333,19.1,37.73,22.66,39.09,18.76,35.9666666666667,17.29,45.5257142857143,6.29666666666667,81.79666666666668,18.3566666666667,31.39,19.8566666666667,38.275,17.7,41.5,6.8,760.733333333333,73.0,4.0,36.33333333333329,2.2,60.0,13,19,2,4,0,7,-0.2588190451025208,-0.9659258262890683,70.0,140.0,210.0,340.0,270.0,50.0,190.0,140.0,70.00000000000661,210.0,94.65727652959465,328.3333333333333,169.96434563719163,1.0333333333333297,-8.0
2016-02-19 13:50:00,50,0,20.5,38.723333333333294,19.0,37.49,22.3814285714286,38.0271428571429,18.7,35.8633333333333,17.29,45.29,6.59,78.29,18.5,31.463333333333296,19.89,38.094,17.7,41.5,6.95,760.6666666666669,71.5,4.0,38.16666666666669,2.05,60.0,13,19,2,4,0,7,-0.2588190451025208,-0.9659258262890683,50.0,70.0,140.0,240.0,320.0,50.0,480.0,86.66666666666667,47.25815626253742,161.66666666666666,88.86319072972123,310.0,187.7619382477328,0.9666666666666703,-8.5
2016-02-19 14:00:00,110,0,20.5,38.47,19.0,37.43,22.2,37.433333333333294,18.7,35.79,17.29,45.1371428571429,6.65666666666667,75.56333333333329,18.575,31.2925,19.89,38.0,17.718,41.5,7.1,760.6,70.0,4.0,40.0,1.9,50.0,14,19,2,4,0,7,-0.4999999999999997,-0.8660254037844388,50.0,50.0,70.0,260.0,480.0,50.0,350.0,56.666666666666664,11.547005383842473,130.0,89.21883209278265,287.5,202.0857153873978,0.8999999999999995,-9.0
2016-02-19 14:10:00,350,0,20.5,38.23,19.033333333333296,37.6266666666667,22.06666666666669,37.113333333333294,18.73,35.8266666666667,17.29,45.0,7.1,73.59,18.6666666666667,31.26,19.9214285714286,37.97142857142861,17.79,41.4285714285714,7.05,760.5499999999998,69.3333333333333,4.16666666666667,40.0,1.71666666666667,330.0,14,19,2,4,0,7,-0.4999999999999997,-0.8660254037844388,110.0,50.0,50.0,210.0,610.0,40.0,340.0,70.0,34.64101615139367,105.0,62.529992803455045,256.6666666666667,198.23463294028545,0.7000000000000002,-8.1666666666667
2016-02-19 14:20:00,210,0,20.533333333333296,38.1633333333333,19.1,37.7,21.89,36.9,18.79,35.9,17.29,45.0,7.8333333333333295,70.73,18.82333333333329,31.2,20.04,37.9,17.79,41.4,7.0,760.5,68.6666666666667,4.3333333333333295,40.0,1.53333333333333,380.0,14,19,2,4,0,7,-0.4999999999999997,-0.8660254037844388,350.0,110.0,50.0,140.0,610.0,50.0,530.0,170.0,158.7450786638781,128.33333333333334,114.26577206962202,235.0,168.00973997739763,0.5,-7.3333333333333
2016-02-19 14:30:00,50,0,20.6,38.03,19.1666666666667,37.7,21.79,36.79,18.79,35.9666666666667,17.29,44.94,8.03333333333333,66.9,18.963333333333296,31.06666666666669,20.1,37.856,17.79,41.2857142857143,6.95,760.45,68.0,4.5,40.0,1.35,280.0,14,19,2,4,0,7,-0.4999999999999997,-0.8660254037844388,210.0,350.0,110.0,70.0,390.0,40.0,510.0,223.33333333333334,120.55427546683708,140.0,119.16375287813047,201.66666666666666,119.53191535267409,0.2999999999999998,-6.5
2016-02-19 14:40:00,60,0,20.6333333333333,38.1266666666667,19.1666666666667,37.7,21.7128571428571,36.79,18.79,35.9,17.29,45.0,8.195,64.8425,19.1333333333333,30.8566666666667,20.2,37.656,17.85,41.276,6.9,760.4,67.3333333333333,4.66666666666667,40.0,1.16666666666667,240.0,14,19,2,4,0,7,-0.4999999999999997,-0.8660254037844388,50.0,210.0,350.0,50.0,340.0,20.0,230.0,203.33333333333334,150.1110699893052,136.66666666666666,121.76480060619659,173.33333333333334,110.8096921698998,0.10000000000000053,-5.6666666666667
2016-02-19 14:50:00,60,0,20.7,38.2,19.23,37.8266666666667,21.64,36.79,18.82333333333329,36.03,17.29,45.0,8.359999999999998,62.63,19.26,30.79,20.33,37.554,17.89,41.4,6.85,760.35,66.6666666666667,4.8333333333333295,40.0,0.9833333333333328,220.0,14,19,2,4,0,7,-0.4999999999999997,-0.8660254037844388,60.0,50.0,210.0,50.0,240.0,40.0,110.0,106.66666666666667,89.62886439833065,138.33333333333334,120.40210407906837,150.0,101.62318990896134,-0.10000000000000053,-4.8333333333333
2016-02-19 15:00:00,50,0,20.73,38.1633333333333,19.29,37.9,21.6,36.79,18.82333333333329,35.9633333333333,17.29,45.0,8.39,61.963333333333296,19.39,30.56666666666669,20.39,37.4,17.89,41.44,6.8,760.2999999999998,66.0,5.0,40.0,0.8,190.0,15,19,2,4,0,7,-0.7071067811865471,-0.7071067811865479,60.0,60.0,50.0,110.0,260.0,20.0,80.0,56.666666666666664,5.773502691995275,140.0,118.99579824514875,135.0,100.40825753800473,-0.2999999999999998,-4.0
2016-02-19 15:10:00,330,0,20.79,38.03,19.39,37.79,21.5,36.9,18.82333333333329,35.9,17.29,45.0,8.39,62.55666666666671,19.463333333333296,30.5,20.476,37.378,17.89,41.5,6.91666666666667,760.2999999999998,66.1666666666667,5.0,38.16666666666669,0.933333333333333,200.0,15,19,2,4,0,7,-0.7071067811865471,-0.7071067811865479,50.0,60.0,60.0,350.0,210.0,40.0,80.0,56.666666666666664,5.773502691995275,130.0,124.41864811996689,117.5,94.78444444681324,-0.1333333333333302,-3.1666666666666003
2016-02-19 15:20:00,380,0,20.82333333333329,38.2266666666667,19.39,37.863333333333294,21.525,37.075,18.89,35.9666666666667,17.29,45.09,8.26333333333333,59.55666666666671,19.6,30.3266666666667,20.6,37.2257142857143,17.89,41.5,7.03333333333333,760.2999999999998,66.3333333333333,5.0,36.33333333333329,1.06666666666667,120.0,15,19,2,4,0,7,-0.7071067811865471,-0.7071067811865479,330.0,50.0,60.0,210.0,140.0,50.0,80.0,146.66666666666666,158.85003409925426,126.66666666666667,117.41663709486322,127.5,110.46389784573435,0.03333333333332966,-2.3333333333333997
2016-02-19 15:30:00,280,0,20.89,38.7666666666667,19.5,38.03,21.6971428571429,38.0285714285714,18.89,35.76,17.29,45.1528571428571,8.189999999999998,59.2966666666667,19.6666666666667,30.2,20.7,37.09,17.89,41.5,7.15,760.2999999999998,66.5,5.0,34.5,1.2,50.0,15,19,2,4,0,7,-0.7071067811865471,-0.7071067811865479,380.0,330.0,50.0,50.0,70.0,40.0,100.0,253.33333333333334,177.85762095938972,155.0,155.78831791889965,147.5,132.46783486087241,0.20000000000000018,-1.5
2016-02-19 15:40:00,240,0,20.9266666666667,39.19333333333329,19.5,38.1633333333333,22.04,38.834,18.89,35.7,17.29,45.24,8.099999999999998,59.7566666666667,19.73,30.03,20.718,36.994,17.89,41.475,7.26666666666667,760.2999999999998,66.6666666666667,5.0,32.66666666666669,1.33333333333333,50.0,15,19,2,4,0,7,-0.7071067811865471,-0.7071067811865479,280.0,380.0,330.0,60.0,50.0,50.0,110.0,330.0,50.00000000000403,193.33333333333334,153.05772331596606,165.0,135.1430218828795,0.3666666666666698,-0.6666666666666003
2016-02-19 15:50:00,220,0,21.0,39.3266666666667,19.6,38.29,22.2225,38.925,18.89,35.59,17.29,45.4285714285714,8.099999999999998,60.363333333333294,19.8566666666667,29.89,20.79,36.7642857142857,17.934,41.4,7.383333333333329,760.2999999999998,66.8333333333333,5.0,30.8333333333333,1.46666666666667,60.0,15,19,2,4,0,7,-0.7071067811865471,-0.7071067811865479,240.0,280.0,380.0,60.0,50.0,50.0,120.0,300.0,72.11102550928315,223.33333333333334,138.66025626208406,180.83333333333334,131.526584477217,0.5333333333333297,0.16666666666660035
2016-02-19 16:00:00,190,0,21.0,39.23,19.6,38.29,22.39,38.9285714285714,18.89,35.53,17.29,45.59,8.189999999999998,60.363333333333294,19.8566666666667,29.8566666666667,20.79,36.7,17.9371428571429,41.4,7.5,760.2999999999998,67.0,5.0,29.0,1.6,40.0,16,19,2,4,0,7,-0.8660254037844385,-0.5000000000000004,220.0,240.0,280.0,50.0,110.0,40.0,110.0,246.66666666666666,30.550504633049247,250.0,114.19281938896228,195.0,125.1544500352921,0.7000000000000002,1.0
2016-02-19 16:10:00,200,0,21.0,39.29,19.6,38.4,22.5,38.9,18.84,35.45,17.29,45.7357142857143,8.13,59.89,19.79,29.79,20.79,36.678,17.89,41.4,7.3333333333333295,760.25,67.3333333333333,5.0,30.8333333333333,1.53333333333333,50.0,16,19,2,4,0,7,-0.8660254037844385,-0.5000000000000004,190.0,220.0,240.0,330.0,350.0,50.0,110.0,216.66666666666666,25.166114784249967,273.3333333333333,71.46094504459641,201.66666666666666,122.3135563239256,0.41666666666665986,1.1666666666666003
2016-02-19 16:20:00,120,0,21.0,39.223333333333294,19.6,38.3175,22.5857142857143,38.6785714285714,18.8566666666667,35.3633333333333,17.29,45.812,8.03333333333333,58.5633333333333,19.79,29.76,20.79,36.59,17.9214285714286,41.4,7.16666666666667,760.2,67.6666666666667,5.0,32.66666666666669,1.46666666666667,90.0,16,19,2,4,0,7,-0.8660254037844385,-0.5000000000000004,200.0,190.0,220.0,380.0,210.0,50.0,100.0,203.33333333333334,15.275252316543943,251.66666666666666,70.54549359574163,189.16666666666666,113.09355204940547,0.13333333333333997,1.3333333333333997
2016-02-19 16:30:00,50,0,21.0,39.03,19.6,38.23,22.66,38.418,18.79,35.23,17.29,45.9,7.8333333333333295,58.6233333333333,19.79,29.6333333333333,20.77714285714289,36.4985714285714,18.0,41.4,7.0,760.15,68.0,5.0,34.5,1.4,410.0,16,19,2,4,0,7,-0.8660254037844385,-0.5000000000000004,120.0,200.0,190.0,280.0,50.0,80.0,90.0,170.0,43.58898943541636,208.33333333333334,53.820689949747155,181.66666666666666,114.5610859945143,-0.15000000000000036,1.5
2016-02-19 16:40:00,50,0,21.0,38.83333333333329,19.6,38.2,22.66,37.858,18.79,35.1633333333333,17.29,45.94,7.8,58.033333333333296,19.7,29.56666666666669,20.7,36.378,17.9214285714286,41.4,6.8333333333333295,760.1,68.3333333333333,5.0,36.33333333333329,1.33333333333333,320.0,16,19,2,4,0,7,-0.8660254037844385,-0.5000000000000004,50.0,120.0,200.0,240.0,60.0,90.0,70.0,123.33333333333333,75.05553499465779,170.0,71.55417527999425,181.66666666666666,114.5610859945143,-0.4333333333333407,1.6666666666666003
2016-02-19 16:50:00,60,0,21.0,38.6266666666667,19.533333333333296,38.1266666666667,22.414,37.356,18.79,35.09,17.29,45.94285714285711,7.8,57.5666666666667,19.6333333333333,29.4266666666667,20.7,36.29,17.934,41.4,6.66666666666667,760.0499999999998,68.6666666666667,5.0,38.16666666666669,1.26666666666667,310.0,16,19,2,4,0,7,-0.8660254037844385,-0.5000000000000004,50.0,50.0,120.0,220.0,60.0,80.0,70.0,73.33333333333333,40.41451884328747,138.33333333333334,76.26707459098454,180.83333333333334,115.55859067498164,-0.7166666666666597,1.8333333333333997
2016-02-19 17:00:00,40,0,21.0,38.33333333333329,19.56666666666669,38.0,22.29,37.11166666666671,18.73,35.2,17.29,45.9,7.656666666666669,58.4966666666667,19.6,29.39,20.7,36.212857142857104,17.89,41.3214285714286,6.5,760.0,69.0,5.0,40.0,1.2,280.0,17,19,2,4,0,7,-0.9659258262890683,-0.25881904510252063,60.0,50.0,50.0,190.0,50.0,100.0,200.0,53.333333333333336,5.773502691996693,111.66666666666667,69.68978882638972,180.83333333333334,115.55859067498164,-1.0,2.0
2016-02-19 17:10:00,50,0,21.0,38.07,19.5,38.0,22.1725,36.87,18.73,35.2,17.29,45.8214285714286,7.53,59.4966666666667,19.575,29.39,20.6285714285714,36.1214285714286,17.934,41.29,6.3333333333333295,759.966666666667,70.1666666666667,4.8333333333333295,40.0,1.26666666666667,250.0,17,19,2,4,0,7,-0.9659258262890683,-0.25881904510252063,40.0,60.0,50.0,200.0,330.0,100.0,280.0,50.0,10.000000000058446,86.66666666666667,62.50333324445015,180.0,116.61903789690633,-1.0,2.8333333333333997
2016-02-19 17:20:00,90,0,21.0,37.9,19.463333333333296,37.863333333333294,22.04,36.736,18.7,35.29,17.29,45.79,7.33,60.3666666666667,19.5,29.463333333333296,20.6,36.2,17.9057142857143,41.29,6.16666666666667,759.9333333333329,71.3333333333333,4.66666666666667,40.0,1.33333333333333,180.0,17,19,2,4,0,7,-0.9659258262890683,-0.25881904510252063,50.0,40.0,60.0,120.0,380.0,80.0,180.0,50.0,10.000000000058446,61.666666666666664,29.268868558022195,156.66666666666666,111.78984612642505,-1.0,3.6666666666666003
2016-02-19 17:30:00,410,0,20.963333333333296,37.6333333333333,19.39,37.79,21.934,36.674,18.7,35.3633333333333,17.29,45.7228571428571,7.0925,61.3725,19.463333333333296,29.56666666666669,20.5285714285714,36.2257142857143,17.89,41.272,6.0,759.9,72.5,4.5,40.0,1.4,110.0,17,19,2,4,0,7,-0.9659258262890683,-0.25881904510252063,90.0,50.0,40.0,50.0,280.0,80.0,180.0,60.0,26.457513110667477,56.666666666666664,17.51190071542147,132.5,87.91783354101469,-1.0,4.5
2016-02-19 17:40:00,320,0,20.89,37.5,19.29,37.8266666666667,21.976,37.052,18.6666666666667,35.4,17.29,45.59,6.7933333333333294,61.99,19.39,29.56666666666669,20.56,36.67,17.89,41.2,5.8333333333333295,759.866666666667,73.6666666666667,4.3333333333333295,40.0,1.46666666666667,90.0,17,19,2,4,0,7,-0.9659258262890683,-0.25881904510252063,410.0,90.0,50.0,50.0,240.0,70.0,90.0,183.33333333333334,197.31531449265194,116.66666666666667,144.729632994307,143.33333333333334,112.35765405277259,-1.0,5.3333333333334
2016-02-19 17:50:00,310,0,20.89,37.7,19.29,38.0266666666667,22.15,37.545,18.6,35.4,17.29,45.59,6.39666666666667,62.8266666666667,19.3566666666667,29.7,20.5571428571429,37.0085714285714,17.89,41.09,5.66666666666667,759.8333333333329,74.8333333333333,4.16666666666667,40.0,1.53333333333333,90.0,17,19,2,4,0,7,-0.9659258262890683,-0.25881904510252063,320.0,410.0,90.0,60.0,220.0,70.0,90.0,273.3333333333333,165.02525059315587,161.66666666666666,160.92441289831325,150.0,120.67989212638723,-1.0,6.1666666666666
2016-02-19 18:00:00,280,0,20.82333333333329,37.7,19.26,38.23,22.35,37.59,18.6,35.4,17.29,45.59,5.99666666666667,63.2333333333333,19.29,29.7,20.6,37.2,17.89,41.1214285714286,5.5,759.7999999999998,76.0,4.0,40.0,1.6,40.0,18,19,2,4,0,7,-1.0,-1.8369701987210297e-16,310.0,320.0,410.0,40.0,190.0,80.0,100.0,346.6666666666667,55.075705472864286,203.33333333333334,161.6993094192638,157.5,128.0003551131441,-1.0,7.0
2016-02-19 18:10:00,250,0,20.89,38.03,19.2,38.363333333333294,22.54,37.516,18.6,35.4666666666667,17.29,45.6057142857143,5.52666666666667,64.46,19.2,29.6333333333333,20.7,37.536,17.89,41.112,5.26666666666667,759.8166666666668,77.0,3.8333333333333295,40.0,1.55,30.0,18,19,2,4,0,7,-1.0,-1.8369701987210297e-16,280.0,310.0,320.0,50.0,200.0,90.0,100.0,303.3333333333333,20.816659994672822,243.33333333333334,141.6568624058391,165.0,132.63072453586753,-1.0666666666666593,6.8333333333333
2016-02-19 18:20:00,180,0,20.82333333333329,38.09,19.2,38.6266666666667,22.7,37.2257142857143,18.5,35.6266666666667,17.29,45.718,5.19333333333333,65.3333333333333,19.2,29.76,20.7,37.7225,17.89,41.2,5.03333333333333,759.8333333333329,78.0,3.6666666666666714,40.0,1.5,50.0,18,19,2,4,0,7,-1.0,-1.8369701987210297e-16,250.0,280.0,310.0,90.0,120.0,80.0,130.0,280.0,30.00000000000903,276.6666666666667,106.14455552060521,169.16666666666666,134.60098158046367,-1.13333333333334,6.6666666666667
2016-02-19 18:30:00,110,0,20.79,38.23,19.1333333333333,38.7,22.79,36.9,18.5,35.7,17.29,45.79,4.79666666666667,66.5333333333333,19.1,29.79,20.7,38.0357142857143,17.89,41.236,4.8,759.85,79.0,3.5,40.0,1.45,50.0,18,19,2,4,0,7,-1.0,-1.8369701987210297e-16,180.0,250.0,280.0,410.0,50.0,160.0,430.0,236.66666666666666,51.316014394475275,291.6666666666667,76.78975626128036,174.16666666666666,133.72008303190916,-1.2000000000000002,6.5
